# Generated by mutraff_edges_csv.py , by alvaro.paricio@uah.es
id,lat,long
61312536#0,422996772,672773531
61312536#1,672773531,914796423
61312536#2,914796423,3627841236
61312536#3,3627841236,258581436
61312542#0,422998159,422997259
61312542#1,422997259,422997024
61312543,259090882,259090884
66732641,247047381,247047335
66732645,247047327,806943726
66732647,247047324,806943741
66732651,258587264,247047302
66732656,258586072,1131520818
66732672,247047299,806943963
66732721,807828488,806944553
66848911#0,1131521028,409505976
66848911#1,409505976,409504804
66848920,3384145747,2063855559
67034762#0,913948999,810124835
67034762#1,810124835,1060414034
67079133#0,259094819,259861655
67079133#1,259861655,370868994
67079133#2,370868994,259094823
67079133#3,259094823,259094825
67079133#4,259094825,810520837
67079135,259094819,259094607
67091820#0,810520833,1060413912
67091820#1,1060413912,810520837
67091821#0,810520837,1060413931
67091821#1,1060413931,259094827
67091822#0,810520875,914783828
67091822#1,914783828,259094835
67091822#2,259094835,847712744
67091822#3,847712744,1639229936
67091823,810520875,810520885
69708147#0,833670341,2608154582
69708147#1,2608154582,833670367
69708149#0,833670368,833670369
69708149#1,833670369,259133601
69966120#0,259133568,4112349473
69966120#1,4112349473,370531351
69966120#2,370531351,370531379
69966120#3,370531379,886803977
69966120#4,886803977,4112349453
69966120#5,4112349453,886752924
69966121#0,258721211,1472472993
69966121#1,1472472993,258577956
71213415#0,847712672,2924347249
71213415#1,2924347249,2624118298
71213415#2,2624118298,2624118312
71213415#3,2624118312,847712683
71213415#4,847712683,2924347282
71213415#5,2924347282,901860413
71213417#0,847712684,1726866463
71213417#1,1726866463,847712672
71213418,847712695,259094841
71213419,847712709,847712724
71213420#0,810521029,4498992262
71213420#1,4498992262,370869054
71213422#0,847712744,259861463
71213422#1,259861463,259861464
71213423#0,847712746,847712695
71213423#1,847712695,847712724
71213423#2,847712724,847712684
71213424#0,259720012,2924347234
71213424#1,2924347234,2924347224
71213426,847712672,1726866426
75117814,370531377,370531366
75117815,322065242,247115261
75117816#0,259134202,311421891
75117816#1,311421891,311421862
75117816#10,259094470,1376906477
75117816#11,1376906477,311421762
75117816#12,311421762,259094471
75117816#2,311421862,1376906381
75117816#3,1376906381,259094463
75117816#4,259094463,311421872
75117816#5,311421872,311421884
75117816#6,311421884,1379337570
75117816#7,1379337570,311421883
75117816#8,311421883,311421827
75117816#9,311421827,259094470
75117817,259133582,259133583
75117818,886635598,258578671
75117820,245799750,583326907
75117821,259133702,259862305
75117822#0,886712552,2565206264
75117822#1,2565206264,259253751
75117823,246688664,1128916666
75117824#0,259720094,886804043
75117824#1,886804043,895901142
75117824#2,895901142,895901225
75117824#3,895901225,847712756
75117825,259133703,259133704
75117826#0,886803960,886712552
75117826#1,886712552,886712367
75117826#2,886712367,886752018
75117826#3,886752018,886752326
75117826#4,886752326,886752178
75117826#5,886752178,886803960
75117828,258578508,258850728
75117829#0,886803977,907384554
75117829#1,907384554,886803806
75117830#0,886635211,2624118121
75117830#1,2624118121,259717317
75117831,258589183,2582837779
75117832#0,259134213,259134230
75117832#1,259134230,4112476963
75117832#10,2622854554,2622854546
75117832#2,4112476963,4112476961
75117832#3,4112476961,2622854580
75117832#4,2622854580,2622854578
75117832#5,2622854578,2622854574
75117832#6,2622854574,2622854562
75117832#7,2622854562,2622854558
75117832#8,2622854558,2622854556
75117832#9,2622854556,2622854554
75117833,259717505,259717502
75117834,259862305,259862301
75117835#0,886712654,370870759
75117835#1,370870759,2620298616
75117835#2,2620298616,370870739
75117838,259717318,370533589
75117839,259717294,259717298
75117840,259719603,259134775
75117842#0,886711679,2542799125
75117842#1,2542799125,886635811
75117843#0,2337259685,1459246180
75117843#1,1459246180,259133757
75117845#0,259133569,2618947195
75117845#1,2618947195,907384523
75117846,259133878,1222026619
75117847#0,259719690,259719691
75117847#1,259719691,259719692
75117847#2,259719692,259719695
75117848,259862299,259133583
75117849#0,259133601,1425500667
75117849#1,1425500667,3051828086
75117849#2,3051828086,259133602
75117850#0,258720748,2027166058
75117850#1,2027166058,2027166059
75117850#2,2027166059,258720746
75117851,245799753,245799781
75117853,259253752,259253753
75117855,370870032,886635645
75117856,886752168,246688666
75117857#0,259720013,4067296710
75117857#1,4067296710,259720014
75117857#2,259720014,259720015
75117857#3,259720015,901860394
75117859#0,886711180,370871779
75117859#1,370871779,370871712
75117859#2,370871712,886804193
75117859#3,886804193,259133602
75117860#0,259717581,1849049515
75117860#1,1849049515,1849049519
75117860#2,1849049519,2024908765
75117860#3,2024908765,259717582
75117860#4,259717582,259717583
75117861#0,886712004,2624118260
75117861#1,2624118260,886804390
75117862#0,886712536,2624118120
75117862#1,2624118120,259253988
75117862#2,259253988,2274365602
75117862#3,2274365602,2624118237
75117862#4,2624118237,259253989
75117863#0,370603691,2582837773
75117863#1,2582837773,370869982
75117863#2,370869982,2582837775
75117864#0,886804317,3861194100
75117864#1,3861194100,3861194104
75117864#2,3861194104,370602736
75117865,259719671,259719673
75117866#0,259133584,3051828084
75117866#1,3051828084,258850725
75117867,886635811,886804193
75117868#0,364543114,3470070952
75117868#1,3470070952,886635598
75117869#0,259719646,259133763
75117869#1,259133763,3770784690
75117869#2,3770784690,259717504
75117869#3,259717504,259133765
75117869#4,259133765,259133766
75117869#5,259133766,259133749
75117870#0,886712397,886804327
75117870#1,886804327,886804390
75117870#2,886804390,886635310
75117870#3,886635310,886635743
75117870#4,886635743,886712397
75117871,886753089,259133891
75117872,886711745,370869982
75117873,259094846,311296940
75117874#0,886712645,886803946
75117874#1,886803946,886712654
75117875,886635811,886711598
75117881#0,259133877,891050728
75117881#1,891050728,259133878
75117883#0,259719731,370603640
75117883#1,370603640,259719732
75117883#2,259719732,259719734
75117884#0,259094850,2606136408
75117884#1,2606136408,370872010
75117884#2,370872010,370531356
75117884#3,370531356,259094851
75117884#4,259094851,833670367
75117885,3508410296,1373121212
75117886,886803946,886711260
75117887#0,886711180,886711598
75117887#1,886711598,886712654
75117887#2,886712654,259133604
75117888,259253751,259253752
75117889,1327924822,1060459050
75117890,886711245,370870032
75117891#0,420427598,3611543415
75117891#1,3611543415,1128916650
75117892,259134181,259134180
75117893,311296940,370872265
75117894,259133602,886711679
75117896,311296892,259133604
75117897#0,1053030179,1195985387
75117897#1,1195985387,246650688
75117898#0,886712367,3627841252
75117898#1,3627841252,258579392
75117900,259717499,259133799
75117901,259133704,259133695
75117902#0,886752178,209055867
75117902#1,209055867,258706997
75117905,311296892,311296894
75117906,886635682,311296938
75117908#0,3344831133,886752827
75117908#1,886752827,886712383
75117908#2,886712383,886635211
75117908#3,886635211,886804359
75117908#4,886804359,886712536
75117908#5,886712536,886753089
75117908#6,886753089,3344831133
75117910#0,1222027088,886635730
75117910#1,886635730,2310835034
75117910#2,2310835034,370870253
75117910#3,370870253,2052822382
75117910#4,2052822382,370870355
75117910#5,370870355,2052823789
75117910#6,2052823789,2052823788
75117910#7,2052823788,886752519
75117911#0,259092060,259092144
75117911#1,259092144,259092145
75117911#10,259092152,1641127221
75117911#11,1641127221,2223529145
75117911#12,2223529145,259134214
75117911#2,259092145,1705695895
75117911#3,1705695895,2622854560
75117911#4,2622854560,370531248
75117911#5,370531248,2590644175
75117911#6,2590644175,311296951
75117911#7,311296951,2622854576
75117911#8,2622854576,259092151
75117911#9,259092151,259092152
75117914#0,259094851,2608154611
75117914#1,2608154611,259133582
75117918#0,886804327,886753162
75117918#1,886753162,886712540
75117921#0,259717298,259253988
75117921#1,259253988,891050728
75117922,259720094,259720013
75117923#0,258850725,370871687
75117923#1,370871687,311296878
75117923#2,311296878,370871734
75117923#3,370871734,370871895
75117923#4,370871895,370871389
75117923#5,370871389,886711180
75117924#0,2501588060,2501588094
75117924#1,2501588094,259134778
75117924#2,259134778,2501588128
75117924#3,2501588128,2501588134
75117924#4,2501588134,2501588144
75117924#5,2501588144,1329797941
75117925,259719753,259719755
75117926#0,886711180,259133617
75117926#1,259133617,370870760
75117926#2,370870760,2601000543
75117926#3,2601000543,370870740
75117926#4,370870740,2601000526
75117926#5,2601000526,258589187
75123277,246650707,247047619
75123293#0,3344833308,886711452
75123293#1,886711452,1327924827
75123293#2,1327924827,1327924822
75123293#3,1327924822,886711836
75123293#4,886711836,886712209
75123293#5,886712209,886712658
75123293#6,886712658,311472906
75123293#7,311472906,886712592
75123293#8,886712592,3344833308
75123299,259133583,886711248
75123352,886711248,833670341
75123401#0,259133799,259133797
75123401#1,259133797,259133751
75126438#0,311296894,1373121212
75126438#1,1373121212,1351118615
75126522,259133660,259133661
75126568,886635310,2274365611
75126644,259133659,259133660
75130637,886803857,4241990635
75130723,3086756350,1641127040
75142430,1904804540,311422392
75142432,913948999,1734539848
75482893,1053030017,246688672
75482895#0,258589185,370870779
75482895#1,370870779,258589187
75482897,246688674,319990107
75482905,3855467036,259134160
75482906,247047617,247047769
75482908,3855467036,3855467039
75482914#0,891050824,311296769
75482914#1,311296769,672773535
75482916#0,891050784,891050824
75482916#1,891050824,891050699
75482916#2,891050699,2081292432
75482916#3,2081292432,891050800
75482916#4,891050800,258581432
75482916#5,258581432,2081292421
75482916#6,2081292421,2645728031
75482916#7,2645728031,891050784
75482919,258589184,894984491
75689637,259133874,247047622
75689638,247047760,247047510
75689639#0,246688667,3627822086
75689639#1,3627822086,247048301
75689640,259133874,2274365606
75689641,246688679,29277346
75689696,259717662,259133801
75689697,259717636,259133805
75689698#0,886752499,886752242
75689698#1,886752242,886711245
75689698#2,886711245,886635645
75689698#3,886635645,886752519
75689698#4,886752519,886711745
75689698#5,886711745,886752880
75689698#6,886752880,886752171
75689698#7,886752171,886752499
75689935#0,3855494386,3857052857
75689935#1,3857052857,893556388
75689936#0,893556391,3853113776
75689936#1,3853113776,991966638
75689936#2,991966638,893556384
75689937#0,258585381,3853097663
75689937#1,3853097663,3853324919
75689937#2,3853324919,991979812
75689938,893556386,893556389
75689940#0,893556384,3853111751
75689940#1,3853111751,893556383
75689947#0,259134160,422978131
75689947#1,422978131,311421699
75689947#2,311421699,259134168
75689947#3,259134168,259134169
75689947#4,259134169,259134171
75689947#5,259134171,3086181494
75689947#6,3086181494,259134173
75689979,322086010,322086046
75810131#0,894984506,894984499
75810131#1,894984499,370872477
75810131#2,370872477,370872616
75810132#0,259134597,259262700
75810132#1,259262700,259262524
75810133#0,259262206,259254519
75810133#1,259254519,370578650
75810133#2,370578650,259254521
75810133#3,259254521,259261818
75810134,370578650,370578711
75810135#0,259717867,259717977
75810135#1,259717977,259717888
75810135#2,259717888,259718157
75810135#3,259718157,259717974
75810135#4,259717974,259718156
75810135#5,259718156,1373121936
75810136,259262114,259261968
75810137,370872265,259094850
75810138#0,259717973,259717829
75810138#1,259717829,259717974
75810138#2,259717974,3619964683
75810138#3,3619964683,3619966605
75810138#4,3619966605,259134701
75810139,420427592,2606136414
75810140#0,259133799,259717502
75810140#1,259717502,259717503
75810140#2,259717503,3306511129
75810140#3,3306511129,3306511126
75810140#4,3306511126,3770784701
75810140#5,3770784701,259717504
75810141,245799727,246254475
75810143,259719673,259719644
75810144,894984519,894984499
75810145,886752782,886803864
75810146,894984506,260697886
75810148,894984491,258589185
75810149#0,259254521,259254522
75810149#1,259254522,259254523
75810150,260697554,260697556
75810152,259254690,259254691
75810154#0,258850728,3875060469
75810154#1,3875060469,370870966
75810154#2,370870966,3875051604
75810154#3,3875051604,886711180
75902130#0,895901140,895901147
75902130#1,895901147,895901223
75902132#0,895901223,259718175
75902132#1,259718175,1734514688
75902132#2,1734514688,1373121724
75902132#3,1373121724,1734508688
75902132#4,1734508688,259718177
75902132#5,259718177,3770784652
75902132#6,3770784652,901860362
75902139#0,370604135,3161971519
75902139#1,3161971519,901860423
75902140#0,370604132,895901183
75902140#1,895901183,895901214
76043570,33600850,246650703
76043573,370869460,897311648
76259300,311296944,899610174
76259301,260697814,899610148
76259305#0,2603387891,2618947199
76259305#1,2618947199,899610148
76259306#0,3198379595,899610167
76259306#1,899610167,899610180
76259307,259133886,370870278
76259309,370872616,2606136414
76259311,899610167,899610150
76259313,370872442,899610150
76508294#0,259861491,1376907009
76508294#1,1376907009,259861492
76508294#2,259861492,259861423
76508295,901860484,901860381
76508297#0,1373121678,1373121636
76508297#1,1373121636,2924347252
76508297#2,2924347252,4067296796
76508297#3,4067296796,4067296793
76508297#4,4067296793,259720012
76508298,901860512,901860365
76508299#0,901860492,1373121542
76508299#1,1373121542,1373121668
76508299#2,1373121668,901860517
76508303#0,901860482,3770784656
76508303#1,3770784656,259718264
76508304#0,901860349,1373121720
76508304#1,1373121720,901860413
76508304#2,901860413,1060413909
76508304#3,1060413909,1060413951
76508304#4,1060413951,847712761
76508305,2582837754,901860427
76508306,259861490,259861491
76508308#0,259861586,4498992352
76508308#1,4498992352,259861587
76508308#2,259861587,259861588
76508310#0,891050665,901860416
76508310#1,901860416,901860470
76508310#2,901860470,901860429
76508310#3,901860429,901860452
76508312#0,901860544,1373121279
76508312#1,1373121279,901860394
76508312#2,901860394,901860391
